draft_year,birthdate,draft_pick,stats_global_id,height,name,cbs_id,stats_id,cfbref_id,ktc_id,team,sleeper_id,db_season,merge_name,pfr_id,swish_id,draft_ovr,nfl_id,twitter_username,fleaflicker_id,fantasy_data_id,sportradar_id,draft_round,mfl_id,age,college,fantasypros_id,espn_id,gsis_id,rotowire_id,weight,rotoworld_id,position,yahoo_id,pff_id
2017.0,1995-08-14,,746243.0,76.0,Marcus Kemp,2819444.0,30682.0,,,FA,4491.0,2024,marcus kemp,KempMa00,746243.0,,,MarcusDKemp,,19361.0,11b9bcde-b2c8-412b-9689-4420182ca928,,13503,28.5,Hawaii,16918.0,3046399.0,00-0033481,12446.0,210.0,12790.0,WR,30682.0,12137.0
2017.0,1993-11-07,,652398.0,72.0,Lenzy Pipkins,2818939.0,30619.0,,,FA,4386.0,2024,lenzy pipkins,PipkLe00,,,,,,19243.0,db7c756b-a340-47fa-bdd5-5556fac68d20,,13506,27.5,Oklahoma State,,2972562.0,00-0033362,12404.0,196.0,12734.0,CB,30619.0,12117.0
2017.0,1994-01-28,,651757.0,69.0,Donte Deayon,1984676.0,29846.0,,,LAR,3765.0,2024,donte deayon,DeayDo01,651757.0,,,,,18577.0,da918fe0-eb5d-42c7-b952-2f5da5197c20,,13509,29.1,Boise State,16148.0,2972896.0,00-0032641,11528.0,159.0,11928.0,CB,29846.0,11242.0
2017.0,1994-06-11,,698168.0,76.0,Cole Hikutini,2006894.0,30559.0,,,DAL,4460.0,2024,cole hikutini,HikuCo00,698168.0,,,,,19326.0,c4caac75-07d3-44b2-88ca-524e495a1a6b,,13511,26.9,Louisville,16503.0,2968204.0,00-0033315,11891.0,240.0,12478.0,TE,30559.0,12276.0
2017.0,1994-06-25,,694610.0,75.0,Bryan Cox,2000847.0,30379.0,,,FA,4357.0,2024,bryan cox,CoxxBr01,694610.0,,,,,19214.0,0043c962-e726-4ed2-8aa3-b0eb5cdc5567,,13512,28.7,Florida,,2980098.0,00-0033408,11910.0,270.0,12476.0,DE,30379.0,12092.0
2017.0,1994-07-13,,0.0,75.0,Brandon Banks,2818627.0,30504.0,,,WAS,,2024,brandon banks,BankBr01,,,,,,,,,13530,26.8,Charlotte,,,00-0033254,12456.0,267.0,12637.0,DE,,
2017.0,1995-05-17,,727755.0,72.0,Lewis Neal,2820002.0,30787.0,,,FA,,2024,lewis neal,,,,,,,,,,13533,26.0,LSU,,,,12124.0,280.0,12877.0,DE,,
2017.0,1992-02-25,,554232.0,72.0,Larry Pinkard,,28930.0,,,JAC,2769.0,2024,larry pinkard,PinkLa00,,,,,,17237.0,fa3b7c60-764c-4d06-8e70-7cd9a902dc27,,13535,29.2,Old Dominion,,2512892.0,00-0031834,12195.0,196.0,10914.0,WR,28930.0,
2017.0,1994-06-09,,728894.0,75.0,Isaiah Irving,2820118.0,30722.0,,,FA,4552.0,2024,isaiah irving,IrviIs00,,,,,,19433.0,983aee62-70d8-4d39-a857-da6fee82bef1,,13536,27.7,San Jose State,16976.0,3043197.0,00-0033635,12445.0,254.0,12821.0,LB,30722.0,12171.0
2017.0,1995-02-18,,727746.0,77.0,Tashawn Bower,2061228.0,30427.0,,,FA,4402.0,2024,tashawn bower,BoweTa00,727746.0,,,,,19261.0,d38bd9b4-1927-4cca-84da-5c7dd5b21716,,13537,29.0,LSU,16684.0,3042726.0,00-0033324,11903.0,250.0,12567.0,DE,30427.0,50170.0
2017.0,1994-02-01,,696192.0,78.0,Carlton Agudosi,2820053.0,30482.0,,,FA,4522.0,2024,carlton agudosi,,,,,,,19398.0,9bd7ed5d-968a-40c0-8dcd-25fcc2d4d47f,,13538,27.3,Rutgers,,2982809.0,00-0033599,12364.0,220.0,12617.0,WR,30482.0,12010.0
2017.0,1995-06-04,,740712.0,71.0,LeShun Daniels,2819143.0,30658.0,,,FA,4418.0,2024,leshun daniels,DaniLe00,,,,,,19278.0,1b577eee-a177-4b56-833b-4e55e0632585,,13539,25.9,Iowa,16802.0,3040143.0,00-0033384,12229.0,222.0,12767.0,RB,30658.0,
2017.0,1992-12-02,,605332.0,74.0,Pete Robertson,2237103.0,29937.0,,,WAS,3818.0,2024,pete robertson,,,,,,,18635.0,ff813dc6-d3fb-4021-830c-736996df5863,,13541,28.4,Texas Tech,,2577651.0,00-0032851,11563.0,243.0,11990.0,LB,29937.0,11317.0
2017.0,1994-02-21,,691833.0,72.0,Joseph Jones,2820000.0,30785.0,,,TEN,4572.0,2024,joseph jones,,691833.0,,,,,19458.0,5554177a-c14b-4931-85c6-fc302eb6770a,,13543,30.0,Northwestern,,2974344.0,00-0033659,12454.0,240.0,12875.0,LB,30785.0,12321.0
2017.0,1995-01-25,,742159.0,69.0,Bobo Wilson,2071519.0,30481.0,,,FA,4480.0,2024,bobo wilson,WilsJe00,,,,,,19348.0,ee8800ba-af54-4d69-9182-63fd0f789551,,13544,26.3,Florida State,17013.0,3045380.0,00-0033434,11886.0,186.0,12614.0,WR,30481.0,12067.0
2017.0,1994-06-22,,865837.0,74.0,Isaac Whitney,2819097.0,30637.0,,,HOU,4451.0,2024,isaac whitney,WhitIs00,,,,,,19314.0,1af02026-aef5-4dcb-baa2-9c9c91d22533,,13545,26.9,USC,16930.0,3894883.0,00-0033449,12106.0,204.0,12750.0,WR,30637.0,12251.0
2017.0,1993-07-13,,880396.0,69.0,Art Maulet,2819458.0,30415.0,,,BAL,4503.0,2024,arthur maulet,,880396.0,,,,,19375.0,bf21bd83-9c97-4faf-97be-859f033848e2,,13547,31.5,Memphis,16717.0,3916144.0,00-0033503,12026.0,190.0,12468.0,CB,30415.0,12224.0
2017.0,1994-06-24,,693981.0,75.0,Gimel President,2820229.0,30803.0,,,TEN,4616.0,2024,gimel president,PresGi00,,,,,,19507.0,69abeeed-ad7d-46a8-a1a2-ce0c0a1c3afe,,13548,26.9,Illinois,,2971022.0,00-0033776,12415.0,275.0,12891.0,LB,30803.0,48388.0
2017.0,1992-09-22,,756569.0,75.0,Jason Vander Laan,2236956.0,29806.0,,,NOS,3774.0,2024,jason vander laan,,,,,,,18587.0,1532328d-614e-4cd6-a43f-ff56073e2ff2,,13549,28.6,Ferris State,16341.0,3057863.0,00-0032689,11585.0,245.0,11908.0,TE,29806.0,11266.0
2017.0,1992-09-02,,606558.0,75.0,Carroll Phillips,2008717.0,30405.0,,,FA,4632.0,2024,carroll phillips,PhilCa00,,,,,,19526.0,7840c637-976b-47e5-8831-09e1099c0484,,13552,28.7,Illinois,,3115911.0,00-0033693,11935.0,242.0,12484.0,DE,30405.0,48353.0
2017.0,1995-04-10,,751845.0,71.0,Torry McTyer,2819216.0,30646.0,,,WAS,4395.0,2024,torry mctyer,McTyTo00,751845.0,,,,,19254.0,46e11bbc-8d8a-4b32-96a0-d059472b8fc6,,13553,26.9,UNLV,16782.0,3058965.0,00-0033405,12040.0,188.0,12758.0,CB,30646.0,49357.0
2017.0,1994-02-27,,693830.0,72.0,Otha Peters,2820082.0,30760.0,,,WAS,,2024,otha peters,PeteOt00,,,,,,,,,13556,27.2,Louisiana,,,00-0033738,12471.0,238.0,12850.0,LB,,
2017.0,1995-01-09,,748738.0,73.0,Brandon Bell,2818917.0,30576.0,,,CIN,4361.0,2024,brandon bell,BellBr01,,,,,,19218.0,0cea85ba-f49b-4f4b-b50e-b96042a6a680,,13558,26.3,Penn State,,3057972.0,00-0033337,12133.0,230.0,12694.0,LB,30576.0,50096.0
2017.0,1994-08-22,,652212.0,77.0,Cameron Malveaux,2819214.0,30644.0,,,PHI,4393.0,2024,cameron malveaux,,652212.0,,,,,19252.0,8b44e3b8-81ae-4f02-b598-965872d12816,,13559,27.5,Houston,16775.0,2981511.0,00-0033403,12057.0,265.0,12756.0,LB,30644.0,50587.0
2017.0,1993-03-05,,1050928.0,76.0,Daniel Ross,2820038.0,30802.0,,,FA,4617.0,2024,daniel ross,RossDa02,,,,,,19508.0,8bfbee63-feb4-4862-b3c8-08d2f65c8b5f,,13562,29.0,Northeast Mississippi CC,16882.0,4220624.0,00-0033535,12455.0,300.0,12890.0,DT,30802.0,51592.0
2017.0,1993-11-23,,696156.0,74.0,Riley Bullough,2001904.0,30471.0,,,FA,4470.0,2024,riley bullough,BullRi00,,,,,,19338.0,63de92e7-69a9-494f-b2a6-43aa67ad325c,,13563,27.5,Michigan State,16702.0,2979532.0,00-0033424,11964.0,228.0,12464.0,LB,30471.0,12062.0
2017.0,1993-11-30,,728214.0,74.0,Dymonte Thomas,2820121.0,30825.0,,,FA,4591.0,2024,dymonte thomas,,,,,,,19478.0,7e408bdc-df1a-44bf-878e-8cc790c40a3e,,13567,27.4,Michigan,,3045206.0,00-0033675,12474.0,199.0,12911.0,S,30825.0,49127.0
2017.0,1994-12-09,,868036.0,74.0,Emanuel Byrd,2819613.0,30702.0,,,FA,4518.0,2024,emanuel byrd,ByrdEm00,,,,,,19390.0,f14bbebf-5021-4813-8daf-7c8db6542aac,,13574,26.4,Marshall,,3931761.0,00-0033514,12333.0,240.0,12807.0,TE,30702.0,
2017.0,1993-12-11,,696820.0,72.0,Montay Crockett,2818931.0,30610.0,,,JAC,4377.0,2024,montay crockett,,,,,,,19234.0,668b0909-c44f-448e-8fa3-62235b5bebb5,,13584,27.4,Georgia Southern,,2973973.0,00-0033353,12451.0,184.0,12725.0,WR,30610.0,12108.0
2017.0,1994-07-16,,711965.0,77.0,Blake Jarwin,2819999.0,30784.0,,,FA,4571.0,2024,blake jarwin,JarwBl00,711965.0,,,,,19457.0,43e8a6ac-d451-4dbd-b145-797764f91494,,13722,29.6,Oklahoma State,16638.0,2991767.0,00-0033658,12179.0,260.0,12507.0,TE,30784.0,12320.0
2017.0,1993-03-20,,1050875.0,76.0,Billy Brown,2820079.0,30756.0,,,IND,4650.0,2024,billy brown,,,,,,,19547.0,4571c406-9d68-4b0e-9772-9d6069ef17f3,,13728,28.1,Shepherd,,3957543.0,00-0033735,11848.0,255.0,12518.0,TE,30756.0,12347.0
2017.0,1992-09-25,,609755.0,72.0,Derrick Mathews,2210396.0,29210.0,,,FA,,2024,derrick mathews,,,,,,,,,,13729,28.6,Houston,,,,10825.0,232.0,11234.0,LB,,
2017.0,1992-02-24,,0.0,71.0,Cam Johnston,2820081.0,30711.0,,,PIT,4654.0,2024,cam johnston,,745895.0,,,,,19552.0,d2f6de91-089a-4845-9b90-bfbc00487444,,13848,32.9,Ohio State,,3051397.0,00-0033729,11829.0,194.0,12493.0,PN,30711.0,12255.0
2017.0,1993-11-18,,696881.0,76.0,Cody Hollister,2818961.0,30660.0,,,TEN,4420.0,2024,cody hollister,,696881.0,,,,,19280.0,6a8b0081-6ac5-4eb7-8840-8fd633568e78,,13851,30.2,Arkansas,16529.0,3115443.0,00-0033386,12926.0,220.0,12769.0,WR,30660.0,12052.0
2017.0,1995-03-28,,746578.0,74.0,Joel Bouagnon,2819977.0,30717.0,,,FA,4548.0,2024,joel bouagnon,,,,,,,19428.0,856182d1-221e-48ce-bce4-58c7843549fa,,13859,26.1,Northern Illinois,,3047969.0,00-0033630,12339.0,230.0,12817.0,RB,30717.0,
2017.0,1994-11-01,,749681.0,72.0,River Cracraft,2890282.0,30955.0,,,MIA,4854.0,2024,river cracraft,,749681.0,,,,,19755.0,6124c4d4-337b-4926-b3f8-d2feb1c16fa9,,13862,30.2,Washington State,17224.0,3052056.0,00-0034054,12447.0,198.0,13054.0,WR,30955.0,47417.0
2017.0,1995-07-12,,741292.0,71.0,Greg Ward,2820084.0,30715.0,,,FA,6744.0,2024,greg ward,WardGr02,741292.0,,,,,19705.0,0832c8ad-0872-446f-ad6e-0e309e8443d1,,13864,29.5,Houston,17130.0,3040035.0,00-0033733,11883.0,186.0,12815.0,WR,30715.0,12258.0
2017.0,1993-12-12,,695408.0,73.0,C.J. Board,2818904.0,30513.0,,,FA,4344.0,2024,cj board,BoarC.00,695408.0,,,,,19200.0,8db3a609-73f4-4797-ae22-8adf024d473c,,13878,30.2,Chattanooga,16834.0,2973626.0,00-0033367,12443.0,181.0,12644.0,WR,30513.0,12088.0
2017.0,1995-03-15,,1053627.0,78.0,Dan Arnold,2835170.0,30891.0,,,FA,4741.0,2024,dan arnold,ArnoDa00,1053627.0,,,,,19659.0,d479a777-b53b-4bbf-a8e4-0c1675ac48df,,13880,29.8,Wisconsin-Platteville,17143.0,4212989.0,00-0034011,12276.0,240.0,12972.0,TE,30891.0,51842.0
2017.0,1993-11-01,,1050850.0,72.0,Tre Sullivan,2820083.0,30713.0,,,FA,4656.0,2024,tre sullivan,,,,,,,19554.0,5cd06df7-8ae9-4b20-b710-f07e39930cfa,,13886,27.5,Shepherd,,3957450.0,00-0033731,12407.0,200.0,12814.0,S,30713.0,12165.0
2017.0,1994-09-26,,651779.0,74.0,Chanceller James,,30690.0,,,FA,,2024,chanceller james,,,,,,,,,,13887,26.6,Boise State,,,,12373.0,208.0,12796.0,S,,
2017.0,1994-02-28,,690029.0,77.0,Jason Croom,2819968.0,30594.0,,,FA,4536.0,2024,jason croom,,690029.0,,,,,19415.0,e17b5817-d955-42be-bb8d-e34d89f6dd71,,13890,29.0,Tennessee,16770.0,2972240.0,00-0033627,12082.0,246.0,12709.0,TE,30594.0,12145.0
2017.0,1994-03-01,,695410.0,76.0,Keionta Davis,2001442.0,30934.0,,,NEP,4819.0,2024,keionta davis,,,,,,,19727.0,8725d38b-398b-4ca5-9e80-d43b0bf855bb,,13894,27.2,Chattanooga,17202.0,2973627.0,00-0034030,11911.0,280.0,13022.0,DE,30934.0,23592.0
2017.0,1992-10-24,,593584.0,69.0,Taylor Bertolet,1824905.0,29712.0,,,FA,3467.0,2024,taylor bertolet,,593584.0,,,,,18231.0,63e63ae6-5a88-4b04-a3a0-5e0cb0404f95,,13900,31.3,Texas A&M,15907.0,2578718.0,00-0032669,11568.0,188.0,11586.0,PK,29712.0,
2017.0,1989-11-21,,462787.0,72.0,Brett Maher,1630817.0,27369.0,,,FA,4958.0,2024,brett maher,,462787.0,,,,,15854.0,99c9de87-7fe1-4d5e-928e-586f48af2d79,,13909,35.1,Nebraska,12378.0,16486.0,00-0030332,9054.0,180.0,9136.0,PK,27369.0,
2017.0,1993-04-15,,697313.0,76.0,Fadol Brown,2005914.0,30626.0,,,FA,4442.0,2024,fadol brown,,,,,,,19303.0,401fac38-aa48-4f45-b6c4-a4705b50f9bd,,13921,28.1,Mississippi,16629.0,2981846.0,00-0033438,11906.0,282.0,12477.0,DE,30626.0,12246.0
2017.0,1994-04-15,,695140.0,72.0,Ricky Ortiz,2819136.0,30517.0,,,NOS,4350.0,2024,ricky ortiz,,,,,,,19206.0,f0b08802-f6f8-4dba-b53e-e26eb75a32e7,,13924,27.1,Oregon State,16825.0,2978244.0,00-0033374,12118.0,230.0,12648.0,RB,30517.0,47053.0
2017.0,1992-04-13,,868465.0,78.0,Efe Obada,2171885.0,28386.0,,,WAS,2796.0,2024,efe obada,,868465.0,,,,,17264.0,7d7aae3c-c186-4ded-bbaa-df05f697ef29,,13929,32.7,None,14515.0,3734467.0,00-0031500,10448.0,265.0,10446.0,DE,28386.0,10235.0
2017.0,1992-10-13,,835146.0,74.0,Devaroe Lawrence,2819457.0,30412.0,,,FA,4501.0,2024,devaroe lawrence,,835146.0,,,,,19373.0,87c4b182-e4bc-4f35-97ec-8537a2665875,,13935,29.4,Auburn,17045.0,3121581.0,00-0033501,12173.0,295.0,12553.0,DT,30412.0,12222.0
2017.0,1993-10-29,,696587.0,69.0,Dee Virgin,2820041.0,30794.0,,,CHI,4619.0,2024,dee virgin,,696587.0,,,,,19511.0,b4464e0d-acbf-4a69-9450-ca7d59e8dff9,,13936,28.3,West Alabama,16871.0,2973647.0,00-0033779,12409.0,195.0,12883.0,CB,30794.0,21515.0
2017.0,1994-11-23,,740704.0,76.0,Johnny Mundt,2818622.0,30373.0,,,MIN,4314.0,2024,johnny mundt,MundJo00,740704.0,,,,,19165.0,6414998b-5831-44aa-8bd8-39e42a323c2c,,13940,30.1,Oregon,16743.0,3052096.0,00-0033246,12316.0,242.0,12525.0,TE,30373.0,12206.0
2017.0,1992-05-16,,606979.0,73.0,Kenneth Durden,2237231.0,29956.0,,,TEN,3837.0,2024,kenneth durden,,,,,,,18657.0,b9523f29-adfa-4382-98f2-611c590bb526,,13944,29.0,Youngstown State,,2577484.0,00-0032931,11515.0,180.0,12004.0,CB,29956.0,11352.0
2017.0,1994-04-15,,692336.0,72.0,Ryan Lewis,2820086.0,30491.0,,,FA,4529.0,2024,ryan lewis,,,,,,,19407.0,ba95b150-fad0-4a8d-b15d-a5e318d95b7f,,13964,27.9,Pittsburgh,17071.0,2970264.0,00-0033608,12929.0,195.0,12625.0,CB,30491.0,12017.0
2017.0,1994-05-02,,694909.0,75.0,Josh Tupou,2818925.0,30586.0,,,BAL,4371.0,2024,josh tupou,TupoJo00,694909.0,,,,,19228.0,1ad3e535-2b5c-48a8-82f0-c7a933d250f0,,13965,30.7,Colorado,16813.0,2979632.0,00-0033347,12183.0,350.0,12701.0,DT,30586.0,12093.0
2017.0,1995-03-21,,748309.0,72.0,Nick Mullens,2819104.0,30563.0,,515.0,MIN,4464.0,2024,nick mullens,MullNi00,748309.0,,,,,19330.0,7738fea8-7ea2-4c4c-b589-bca90b070819,,13968,29.8,Southern Miss,16726.0,3059989.0,00-0033319,12511.0,205.0,12684.0,QB,30563.0,12282.0
2017.0,1994-05-04,,689689.0,77.0,Pharaoh Brown,2819155.0,30627.0,,,SEA,4443.0,2024,pharaoh brown,BrowPh01,689689.0,,,,,19304.0,6733b953-de77-44e5-acbf-c2d3a0940243,,13994,30.7,Oregon,16937.0,2971281.0,00-0033439,11887.0,246.0,12737.0,TE,30627.0,12247.0
2017.0,1992-11-17,,683404.0,75.0,Cassanova McKinzy,1995673.0,29584.0,,,FA,3469.0,2024,cassanova mckinzy,,,,,,,18233.0,555ad7d1-ee7a-4679-b24e-0cbee3ca680d,,14002,28.5,Auburn,15869.0,2971032.0,00-0032751,11135.0,252.0,11584.0,LB,29584.0,10938.0
2017.0,1995-02-10,,741176.0,72.0,Tre'von Johnson,2820058.0,30489.0,,,LAC,4527.0,2024,trevon johnson,,,,,,,19405.0,53a75e9c-b028-4ae5-97fc-31992f8d9dc2,,14010,26.2,Weber State,,3045851.0,00-0033606,12408.0,232.0,12623.0,LB,30489.0,12016.0
2017.0,1993-12-05,,0.0,71.0,Cyril Grayson,2807384.0,30111.0,,,FA,4050.0,2024,cyril grayson,,978117.0,,,,,18896.0,a138f20f-8a41-4d0e-930a-a16b6cb597b3,,14339,29.2,Louisiana State,17096.0,4217370.0,00-0033215,12121.0,178.0,12216.0,WR,30111.0,12077.0
2017.0,1993-12-01,,686800.0,73.0,Fred Brown,2835737.0,30901.0,,,FA,4752.0,2024,fred brown,,686800.0,,,,,19671.0,1eaede88-f9fd-497d-93bf-2849948c993c,,14352,28.2,Mississippi State,17160.0,2971397.0,00-0033994,12291.0,195.0,,WR,30901.0,23172.0
2017.0,1994-05-28,,746191.0,74.0,Andre Patton,2820096.0,30430.0,,,FA,4669.0,2024,andre patton,,746191.0,,,,,19568.0,ff05729b-558a-494c-b075-abdacb639279,,14365,26.9,Rutgers,16911.0,3047504.0,00-0033705,12539.0,200.0,12569.0,WR,30430.0,12043.0
2017.0,1993-02-23,,756584.0,77.0,Brady Sheldon,,30904.0,,,FA,4761.0,2024,brady sheldon,ShelBr01,,,,,,19679.0,1aec5d74-58c8-4bf2-9508-f09e6384952c,,14388,28.2,Ferris State,,3057876.0,00-0033997,12295.0,231.0,12988.0,LB,30904.0,51599.0
2017.0,1994-04-13,,699184.0,73.0,Christian Kuntz,2007445.0,30954.0,,,PIT,4848.0,2024,christian kuntz,,699184.0,,,,,19749.0,0c306d14-6fe6-4b4e-b87f-871c72441947,,14442,30.7,Duquesne,17516.0,2978524.0,00-0034051,12977.0,228.0,13042.0,LB,30954.0,20035.0
2017.0,1995-09-14,,750368.0,69.0,Rashard Davis,2873379.0,30940.0,,,TEN,4828.0,2024,rashard davis,,750368.0,,,,,19732.0,4e87e1a1-8b89-4738-a527-87eb0663c35d,,14538,25.6,James Madison,17203.0,3049329.0,00-0034034,12367.0,175.0,,WR,30940.0,38044.0
2017.0,1995-08-06,,753865.0,75.0,Daniel Williams,,,,,FA,4829.0,2024,daniel williams,,,,,,,19733.0,2e67a3f9-b3e8-409b-a61f-adc76fb83115,,14576,25.8,Jackson State,,3060347.0,00-0034035,12374.0,200.0,,WR,30938.0,48081.0
2017.0,1993-09-28,,0.0,72.0,C.J. Moore,2141949.0,32454.0,,,FA,6724.0,2024,cj moore,,837935.0,,,,,21647.0,ab47d1ab-af14-4054-ace2-0cd2fc1def85,,14671,30.4,Southern Methodist,19120.0,3128745.0,00-0035327,14209.0,190.0,,S,32454.0,26617.0
2017.0,1994-10-23,,0.0,70.0,Jamal Perry,,30716.0,,,FA,4658.0,2024,jamal perry,,865878.0,,,,,19557.0,8d56094a-7aaa-45fd-bfb1-348f2a994d99,,14674,28.3,Iowa State,,3892777.0,00-0033734,12930.0,180.0,,CB,30716.0,12259.0
2017.0,1993-12-15,,0.0,76.0,Colin Thompson,2820078.0,30740.0,,,FA,4647.0,2024,colin thompson,ThomCo03,694629.0,,,,,19542.0,1d55ba37-c09e-4945-b7ae-8d84e2357283,,15123,29.2,Temple,17182.0,2980120.0,00-0033720,12375.0,255.0,,TE,30740.0,12239.0
2016.0,1992-12-30,2.0,613866.0,77.0,Carson Wentz,1907522.0,29236.0,carson-wentz-1,,KCC,3161.0,2024,carson wentz,WentCa00,613866.0,2.0,,cj_wentz,,17920.0,e9a5c16b-4472-4be9-8030-3f77be7890cb,1.0,12610,32.0,North Dakota State,15520.0,2573079.0,00-0032950,10856.0,237.0,11257.0,QB,29236.0,10636.0
2016.0,1994-10-14,1.0,727837.0,76.0,Jared Goff,2061053.0,29235.0,jared-goff-1,388.0,DET,3163.0,2024,jared goff,GoffJa00,727837.0,1.0,,JaredGoff16,,17922.0,aba8f925-ffbf-4654-bfa7-a25d3d237494,1.0,12611,30.2,California,15501.0,3046779.0,00-0033106,10729.0,217.0,11205.0,QB,29235.0,10635.0
2016.0,1994-02-12,26.0,693356.0,79.0,Paxton Lynch,1999663.0,29260.0,paxton-lynch-1,,FA,3170.0,2024,paxton lynch,LyncPa00,,26.0,,PaxtonLynch,,17929.0,19e253df-b121-43e4-a222-6df5fa8ad93f,1.0,12612,28.0,Memphis,15493.0,2977881.0,00-0033108,10730.0,244.0,11206.0,QB,29260.0,10660.0
2016.0,1993-01-29,2.0,606102.0,76.0,Connor Cook,1868391.0,29334.0,connor-cook-1,,FA,3171.0,2024,connor cook,CookCo00,,100.0,,Connor_Cook03,,17932.0,f1ec6243-aaca-4237-85fb-9699bc90aa09,4.0,12613,28.3,Michigan State,,2576261.0,00-0032893,10978.0,215.0,11280.0,QB,29334.0,10734.0
2016.0,1995-02-14,20.0,748555.0,76.0,Christian Hackenberg,2079275.0,29284.0,christian-hackenberg-1,,FA,3168.0,2024,christian hackenberg,HackCh01,,51.0,,chackenberg1,,17927.0,8f924766-111c-4cf2-a13b-2221e1013909,2.0,12614,26.2,Penn State,,3057986.0,00-0032953,10733.0,228.0,11297.0,QB,29284.0,
2016.0,1992-09-29,41.0,653682.0,77.0,Cardale Jones,1983783.0,29373.0,cardale-jones-1,,FA,3210.0,2024,cardale jones,JoneCa01,,139.0,,Cardale7_,,17971.0,92c02ef1-8400-4f5a-9420-6458755e14d4,4.0,12615,28.6,Ohio State,,2976299.0,00-0033098,11007.0,250.0,10325.0,QB,29373.0,10773.0
2016.0,1992-12-11,28.0,607047.0,76.0,Jacoby Brissett,1877247.0,29325.0,jacoby-brissett-2,20.0,NEP,3257.0,2024,jacoby brissett,BrisJa00,607047.0,91.0,,JBrissett12,,18018.0,ad2258ab-67f0-41c2-bcf3-f3ba145187dc,3.0,12616,32.1,North Carolina State,15642.0,2578570.0,00-0033119,10919.0,235.0,11341.0,QB,29325.0,10725.0
2016.0,1993-05-11,30.0,591847.0,73.0,Cody Kessler,1824713.0,29327.0,cody-kessler-1,,FA,3205.0,2024,cody kessler,KessCo00,,93.0,,CodyKessler6,,17966.0,573f7acc-376b-4f37-8039-5c4c15c4a508,3.0,12617,28.0,Southern California,15644.0,2577243.0,00-0033104,11090.0,215.0,11305.0,QB,29327.0,10727.0
2016.0,1992-10-20,25.0,598962.0,75.0,Kevin Hogan,1851143.0,29396.0,kevin-hogan-2,,FA,3318.0,2024,kevin hogan,HogaKe00,598962.0,162.0,,khoagie8,,18079.0,cd571cfc-9b44-4b69-a801-431db9aaa85e,5.0,12618,28.5,Stanford,15798.0,2577128.0,00-0032784,11058.0,218.0,11300.0,QB,29396.0,10796.0
2016.0,1992-08-04,,605411.0,77.0,Jake Coker,1860748.0,29569.0,,,FA,3410.0,2024,jake coker,,,,,,,18171.0,8c931ce2-b32a-473e-b333-5bf7e403eea9,,12619,28.8,Alabama,,2576773.0,,11250.0,232.0,11642.0,QB,29569.0,
2016.0,1993-07-29,37.0,591816.0,74.0,Dak Prescott,1824864.0,29369.0,dak-prescott-1,371.0,DAL,3294.0,2024,dak prescott,PresDa01,591816.0,135.0,,dak,,18055.0,86197778-8d4b-4eba-affe-08ef7be7c70b,4.0,12620,31.5,Mississippi State,15600.0,2577417.0,00-0033077,11008.0,238.0,11318.0,QB,29369.0,10769.0
2016.0,1992-09-05,26.0,604390.0,74.0,Brandon Allen,1852876.0,29435.0,brandon-allen-2,,SFO,3357.0,2024,brandon allen,AlleBr00,604390.0,201.0,,BrandonAllen_10,,18118.0,a8c3bcd7-69d0-4c5e-a876-6b33857942bc,6.0,12621,32.3,Arkansas,15745.0,2574511.0,00-0032434,10882.0,209.0,11488.0,QB,29435.0,10835.0
2016.0,,,0.0,,Vernon Adams,,,,,FA,,2024,vernon adams,,,,,,,,,,12622,,Oregon,,,,10875.0,,11268.0,QB,,
2016.0,1993-04-23,32.0,592538.0,76.0,Jeff Driskel,1824745.0,29441.0,jeff-driskel-1,,WAS,3362.0,2024,jeff driskel,DrisJe00,592538.0,207.0,,jeffdriskel,,18123.0,4d517d8f-fe4d-4c89-9a2a-fee836ba4a71,6.0,12623,31.7,Louisiana Tech,15615.0,2574630.0,00-0032436,11026.0,231.0,11340.0,QB,29441.0,10841.0
2016.0,,,0.0,,Blake Frohnapfel,1892464.0,,,,FA,,2024,blake frohnapfel,,,,,,,,,,12624,,Massachusetts,,,,,,11631.0,QB,,
2016.0,1995-07-22,4.0,728338.0,72.0,Ezekiel Elliott,2060769.0,29238.0,ezekiel-elliott-1,,FA,3164.0,2024,ezekiel elliott,ElliEz00,728338.0,4.0,,EzekielElliott,,17923.0,bef8b2b4-78bd-4a4d-bb5d-6b55ada9ef6a,1.0,12625,29.5,Ohio State,15498.0,3051392.0,00-0033045,10736.0,228.0,11265.0,RB,29238.0,10638.0
2016.0,1994-01-04,14.0,732145.0,74.0,Derrick Henry,2061188.0,29279.0,derrick-henry-2,296.0,BAL,3198.0,2024,derrick henry,HenrDe00,732145.0,45.0,,KingHenry_2,,17959.0,87c481c7-7414-43cc-82df-19ca0c2ae22e,2.0,12626,31.0,Alabama,15514.0,3043078.0,00-0032764,10819.0,247.0,11238.0,RB,29279.0,10679.0
2016.0,1994-05-20,27.0,697479.0,73.0,C.J. Prosise,2005662.0,29324.0,cj-prosise-1,,FA,3204.0,2024,cj prosise,ProsC.00,697479.0,90.0,,Prosisely_22,,17965.0,f4992e8f-73f0-43e4-a9ca-c83953fe3f5b,3.0,12627,28.8,Notre Dame,15614.0,2980148.0,00-0032393,10738.0,225.0,11319.0,RB,29324.0,10724.0
